SDSS_NAME,RA,DEC,Z,r_mag,Anomaly_Type
225706.16-002532.8,344.27570808833747,-0.4257983455425447,1.993,19.0501,Red_BALs
225955.75+020825.1,344.9823268566836,2.1403184341505628,2.066999912261963,19.067741,Red_BALs
230438.86+021109.8,346.16194767708157,2.1860798006864535,2.251769781112671,20.638033,Red_BALs
232414.17+104151.5,351.0590747135983,10.697659268533272,2.355,19.946083,Red_BALs
232505.15+125922.9,351.2714649553217,12.98969729460876,2.329,20.549423,Red_BALs
232923.21-004216.3,352.34672121753493,-0.7045319703163835,2.387,20.637777,Red_BALs
233203.01+285218.6,353.0125474633682,28.87183692129086,2.034611701965332,19.663528,Red_BALs
233209.77+194517.0,353.04073386627084,19.75474618641857,2.041,19.59795,Red_BALs
233344.63+114156.5,353.4359719114665,11.699048404613247,2.36,20.43218,Red_BALs
233456.18+225626.4,353.73409672019017,22.94067912111264,1.958,20.850422,Red_BALs
233751.67+111604.0,354.4652956339831,11.267783336446373,2.11,20.446297,Red_BALs
234010.87+114437.4,355.04529537413856,11.74372771261843,2.039,20.344038,Red_BALs
234145.58+170255.2,355.43993070384624,17.04868920939513,2.383,21.185019,Red_BALs
234212.38+285337.7,355.551596812472,28.893807702260737,2.033,20.425905,Red_BALs
234407.17+242703.7,356.02989874379955,24.45103938172768,2.22,20.573792,Red_BALs
234702.04+145123.7,356.7585330214508,14.856600591076862,2.283,20.247831,Red_BALs
234902.43+062058.9,357.2601585579913,6.34970008698997,2.1168525218963623,18.81157,Red_BALs
234917.81-013757.0,357.32423115545225,-1.6325257317519473,2.003,19.939697,Red_BALs
234949.96+105849.3,357.4581860715492,10.980361766270551,1.98290491104126,19.922434,Red_BALs
235136.63+340359.5,357.9026517886192,34.06653888437355,2.11,20.347765,Red_BALs
235325.61+245429.8,358.3567187398819,24.908299072999384,2.144,20.442547,Red_BALs
235942.64-015559.5,359.9276936673103,-1.9331970556689615,2.253,20.374424,Red_BALs
000416.14-010534.6,1.0672875026493216,-1.0929557573831088,2.201842784881592,19.670439,FeLoBALs
000907.17+144032.6,2.2798924131643616,14.67572610403023,2.135,19.953905,FeLoBALs
001720.29+193413.3,4.334569304081128,19.570387864693345,2.013,19.126028,FeLoBALs
002337.78+105818.2,5.907445916084043,10.971741472929557,2.31,20.075182,FeLoBALs
002947.88-055858.0,7.449510077530235,-5.982792344340186,1.96,19.892036,FeLoBALs
003444.12+344605.1,8.683874221437577,34.76810548613222,2.0601091384887695,20.691065,FeLoBALs
003451.14+142147.5,8.71310057411256,14.36321669201294,2.108,19.905857,FeLoBALs
005936.61+065440.8,14.902550550144667,6.9113366128061955,2.003742218017578,20.495296,FeLoBALs
010118.51+142647.6,15.327144504776811,14.446558841495234,2.384,19.762716,FeLoBALs
010604.69-003751.4,16.51957057891105,-0.6309628825332154,2.01,20.88057,FeLoBALs
011651.63-005002.0,19.215147146963353,-0.8338927565028466,2.07,20.653906,FeLoBALs
012343.76+241046.6,20.932339899482315,24.17962965124933,1.927,20.04966,FeLoBALs
012746.38+111706.7,21.943266385758307,11.285202899495385,2.261,20.831959,FeLoBALs
013526.22+111709.7,23.859260663030625,11.286033510017212,1.988476276397705,18.420443,FeLoBALs
015252.68+233617.0,28.219538651792337,23.60474701145219,2.265,20.442074,FeLoBALs
015359.27+192159.9,28.496987668841143,19.366661979312937,2.163,20.465094,FeLoBALs
021808.60-040147.7,34.535842639437135,-4.029932870755787,2.072,20.185356,FeLoBALs
022907.70-002909.5,37.28209526271985,-0.4859970426071277,2.145,20.242239,FeLoBALs
031856.62-060037.7,49.735942,-6.010478,1.927439,17.654877,FeLoBALs
041720.07+070033.9,64.333645,7.009417,1.9009,19.897112,FeLoBALs
074342.99+303514.7,115.92916,30.587421,1.98982,19.398773,FeLoBALs
074359.37+322653.4,115.99740869114936,32.448181584128086,1.975,20.136606,FeLoBALs
074850.39+442439.0,117.20998835917862,44.41084961203051,2.19,19.78837,FeLoBALs
080034.37+485424.0,120.14322147639244,48.9066760636333,2.133,21.044552,FeLoBALs
080202.69+140315.1,120.511242,14.054205,2.143471,19.550373,FeLoBALs
081547.33+555153.9,123.94721789561888,55.86498684483955,2.14,20.562382,FeLoBALs
083410.52+245929.3,128.54387133706075,24.991497789088104,1.8976224660873413,19.358976,FeLoBALs
083530.94+434013.6,128.87892537319365,43.67045627046837,2.053,19.454351,FeLoBALs
083615.48+335400.9,129.0645204523026,33.90027663984948,2.184000015258789,20.305407,FeLoBALs
084133.15+200525.7,130.38813259487534,20.090491684615845,2.342,17.482565,FeLoBALs
084601.08+522557.8,131.50452302953423,52.43274195070022,1.91,20.322859,FeLoBALs
084702.94+050316.5,131.762286,5.054586,2.194879,19.421833,FeLoBALs
090152.04+624342.6,135.46686266500842,62.72852613468797,2.09,20.023582,FeLoBALs
090234.65+453031.0,135.6443753082628,45.50861462375491,1.99,18.85152,FeLoBALs
090420.07+004458.2,136.08365021854587,0.7495198845511386,2.303,20.445461,FeLoBALs
091339.69+605608.0,138.41539890479595,60.93558033518766,2.025,18.841858,FeLoBALs
092011.71+275447.4,140.0488025146296,27.913167724018475,1.99,20.496683,FeLoBALs
092111.85+371627.8,140.29941277522522,37.27441421363777,2.25,20.096272,FeLoBALs
092221.24+084312.7,140.58853351831726,8.720218056611024,1.96,18.880112,FeLoBALs
092333.98+595408.1,140.89161420184456,59.90225367762871,1.94,19.898136,FeLoBALs
092514.29+184209.3,141.30956638287893,18.702609382819332,2.462,20.504457,FeLoBALs
093224.48+084008.0,143.1020212298395,8.668911671205267,2.317,19.151312,FeLoBALs
094328.94+140415.6,145.87061749832222,14.071014930209287,2.43,19.036695,FeLoBALs
094346.68+571032.9,145.94453878251625,57.17582453810843,2.1042380332946777,20.260086,FeLoBALs
100243.46+622721.5,150.68111647718723,62.45597870909948,2.38,19.917665,FeLoBALs
100731.56+325158.7,151.88153004635953,32.866318740262386,2.357,20.199852,FeLoBALs
101012.65+560520.4,152.55273791683965,56.08902631396507,2.1306281089782715,19.693079,FeLoBALs
101108.88+515553.7,152.78703447273486,51.93160841571987,2.463,18.83494,FeLoBALs
101246.77+140603.0,153.19489436725848,14.100852400220369,2.37,19.804754,FeLoBALs
102236.22+372241.4,155.65094878343342,37.378189093493106,1.885,18.910717,FeLoBALs
103443.67+411120.4,158.68196974415338,41.18902089169587,2.065,19.191854,FeLoBALs
105804.80+284542.9,164.520032536806,28.761937382946034,2.0898,19.928938,FeLoBALs
110623.52-004326.0,166.59800400857003,-0.7238945852564007,2.45,18.657097,FeLoBALs
110853.70+245330.7,167.22378763785673,24.891870930941685,1.93,19.761293,FeLoBALs
111006.89+422056.6,167.52872505721393,42.34906832020089,2.29,20.133635,FeLoBALs
112014.99+151002.0,170.06247319203706,15.1672389390404,1.891,19.954706,FeLoBALs
113212.92+010441.3,173.05384760686576,1.0781527414477046,2.37,19.769949,FeLoBALs
113424.63+323802.4,173.60264871793748,32.63401856855653,2.452,18.508871,FeLoBALs
113558.26+591021.6,173.9927770248197,59.17268419159968,2.177,20.964182,FeLoBALs
114830.95+470025.1,177.12898350643485,47.00697853492512,2.26,20.1355,FeLoBALs
115636.82+085628.9,179.15343286664412,8.941376720303841,2.111,18.46294,FeLoBALs
120407.84+484548.0,181.03267840411291,48.76334449490832,2.138,20.03974,FeLoBALs
121751.76+134528.6,184.46569336208324,13.75797098797382,2.14,19.722801,FeLoBALs
121924.99+504416.4,184.85415021625488,50.7379097804447,1.947,19.284698,FeLoBALs
122552.01+460502.7,186.46674515159648,46.08410317215634,2.315,20.293032,FeLoBALs
123015.99+062056.7,187.5666360814226,6.349106908997986,1.955,20.066648,FeLoBALs
124235.82+144145.8,190.64927692697637,14.696071859204196,1.987,19.712948,FeLoBALs
124452.49+583427.6,191.2187327869501,58.57435322447244,2.282,19.765852,FeLoBALs
125150.65+263900.0,192.9610614064835,26.65002184098731,1.913,17.43862,FeLoBALs
125604.66+033234.0,194.019427,3.542801,2.12529,19.5345,FeLoBALs
125809.93+375918.0,194.5414014704685,37.98834489379384,2.45,20.168688,FeLoBALs
133728.97+425400.5,204.37074234551432,42.9001595954469,2.19,18.802134,FeLoBALs
133931.20+485504.2,204.88001798696385,48.91785017338372,2.45,19.803917,FeLoBALs
134528.34+173530.5,206.36808927496548,17.591809218614976,1.925,19.857592,FeLoBALs
134653.31+591851.9,206.7221588176105,59.31443147007844,2.45,19.465607,FeLoBALs
135246.37+423923.5,208.19322153311043,42.656549162725746,2.0,17.504807,FeLoBALs
140259.67+145615.5,210.7486528005541,14.937644756393382,2.085,19.15933,FeLoBALs
140940.72+274507.1,212.41966857264825,27.751989504765103,2.178,19.708704,FeLoBALs
141408.77+431005.0,213.53657423819945,43.16807898909711,2.15,20.327524,FeLoBALs
141428.10+480040.2,213.61711987956045,48.011190945563214,2.25,20.410732,FeLoBALs
142111.91+353829.2,215.2996636343172,35.641458253242995,2.055,18.79564,FeLoBALs
143141.07+515642.4,217.9211375193222,51.945118760329905,2.02,19.692291,FeLoBALs
143235.75+553625.3,218.14898972909631,55.60704010055593,2.377,20.068975,FeLoBALs
143259.19+153838.4,218.2466454549364,15.644022354060612,2.005,20.376156,FeLoBALs
143435.43+235449.2,218.6476559639177,23.91368738075576,1.953,20.090622,FeLoBALs
143659.70+130223.6,219.24876795556912,13.039909792809196,2.162,20.272974,FeLoBALs
144038.23+074227.5,220.1593077415116,7.707662326178828,2.14,20.06457,FeLoBALs
144459.48+131104.9,221.2478486387808,13.184710674682,2.108,19.310244,FeLoBALs
145929.39+373055.2,224.87247724537255,37.51535573921034,2.058,19.688488,FeLoBALs
150226.60+180039.5,225.6108345649137,18.01098640545071,2.35,18.14443,FeLoBALs
150857.08+141903.7,227.2378340609475,14.317713268561572,2.08,19.780691,FeLoBALs
151242.64+440632.4,228.1776719805272,44.109021007541294,2.437,19.70152,FeLoBALs
151636.79+002940.4,229.1533000347883,0.4945785543271714,2.25,17.816357,FeLoBALs
152846.73+363751.5,232.194746,36.63099,2.412866,18.9322,FeLoBALs
153913.57+333333.8,234.80654418994004,33.55940866805928,1.924,19.161024,FeLoBALs
154303.24+264052.3,235.763526,26.681215,1.921637,18.609629,FeLoBALs
154551.28+225510.4,236.4637067112216,22.919570234890937,2.083,19.326847,FeLoBALs
154741.96+444340.0,236.92486143735985,44.72778044878666,2.407,19.557224,FeLoBALs
154938.71+124509.1,237.4113292866587,12.752541304899747,2.378,17.832144,FeLoBALs
160744.30+513736.3,241.93460000025857,51.62675568070012,2.283,19.97639,FeLoBALs
161220.61+340156.7,243.08590899350168,34.03244086646704,2.046,19.450647,FeLoBALs
161412.32+111112.8,243.55135990102715,11.186899883068335,2.2,19.571304,FeLoBALs
162527.73+093332.8,246.365568,9.559121,2.29,19.36368,FeLoBALs
163158.71+313131.1,247.99464492866457,31.525322478877783,2.195504665374756,20.902319,FeLoBALs
164152.30+305851.7,250.46791847147165,30.98104315653307,2.005,18.183683,FeLoBALs
164918.66+524404.8,252.3277653632249,52.7346816597762,1.925,20.6786,FeLoBALs
170011.19+600341.6,255.04663,60.061558,2.049085,18.676264,FeLoBALs
170542.91+354340.2,256.42881391240417,35.72785238390727,2.025,18.882368,FeLoBALs
171701.00+304357.6,259.25416831008107,30.73268834731648,1.89,18.442343,FeLoBALs
172341.08+555340.5,260.921185,55.894607,2.113167,18.356316,FeLoBALs
211335.41-003844.7,318.3975520294973,-0.6457557920360644,2.3,19.101088,FeLoBALs
215641.68+195643.9,329.17367289027607,19.945537968375604,2.3,20.337307,FeLoBALs
222401.23+274618.8,336.00514859955257,27.771906071135316,2.159,20.79467,FeLoBALs
222713.64+110140.8,336.8068362901367,11.028007994185517,1.984,19.533667,FeLoBALs
223840.36+323839.7,339.6681747580036,32.64438719109408,2.0,19.698675,FeLoBALs
223921.14+081643.3,339.83812128276026,8.278705361444315,2.134,20.231155,FeLoBALs
225854.19+301639.7,344.7258252312269,30.277718172351104,2.413,19.940796,FeLoBALs
233810.00+151634.9,354.5417008146984,15.276371600969162,2.209,20.241919,FeLoBALs
234011.13+210135.3,355.04638862101075,21.02647602347395,2.155,20.368666,FeLoBALs
234300.25+223900.6,355.7510817189502,22.650176708340496,2.21,19.169106,FeLoBALs
235825.72-001405.9,359.6072026028954,-0.2349878695601222,1.975,21.22258,FeLoBALs
000151.24+084413.3,0.4635318400538608,8.737028828950306,1.89,20.924875,Heavily Reddened
000620.13+174918.7,1.583908325303014,17.821885036283664,2.37,20.043024,Heavily Reddened
002121.04+170743.5,5.337680845780596,17.128771357256188,2.088,20.108301,Heavily Reddened
002322.71-004829.3,5.844631280434347,-0.8081506886684469,2.249,19.19211,Heavily Reddened
003052.03+270357.3,7.716832162104538,27.06592960848149,2.080205202102661,19.680265,Heavily Reddened
004452.39+310737.3,11.218316784238084,31.1270552841313,1.885156273841858,20.552187,Heavily Reddened
004551.70-003106.4,11.465428888000702,-0.5184693972049884,2.31,20.313463,Heavily Reddened
010614.19+192418.9,16.5591440562996,19.40526026986219,2.0518276691436768,20.323338,Heavily Reddened
010703.57+173913.4,16.76487703655073,17.653749512059413,2.101,20.09032,Heavily Reddened
011229.41+151213.9,18.122547,15.203879,1.954349,19.471844,Heavily Reddened
011229.41+151213.9,18.122547,15.203879,1.954349,19.471844,Heavily Reddened
012439.95-052353.4,21.166471619403424,-5.398192363313734,2.381,22.10556,Heavily Reddened
012723.55+075318.5,21.848160887740676,7.88848251553976,2.0908594131469727,20.417303,Heavily Reddened
012901.21-002243.2,22.255069525314923,-0.3786838682698191,1.88,20.280905,Heavily Reddened
014851.78-013503.1,27.215788994289426,-1.5842153979661515,2.396430253982544,20.253283,Heavily Reddened
015302.77+043130.1,28.261576573201697,4.525054570907361,1.9047269821166992,20.60641,Heavily Reddened
015350.85+045744.7,28.46190733971224,4.962432737133282,1.965,20.135721,Heavily Reddened
015530.74+193835.7,28.878095183288224,19.64326689605553,1.934945583343506,20.938934,Heavily Reddened
015831.15+292024.1,29.629803932460504,29.34005430672964,1.9103732109069824,20.064095,Heavily Reddened
020840.66-043216.9,32.169437181960944,-4.538048927422422,2.011,20.782679,Heavily Reddened
022737.06-005442.5,36.904452395532815,-0.9118299486769732,2.035,20.561152,Heavily Reddened
023846.54+024005.5,39.69394713060825,2.668219754948205,2.1,20.10942,Heavily Reddened
023953.27-080630.6,39.9719639883858,-8.108522942871282,2.144,20.375156,Heavily Reddened
023953.27-080630.6,39.9719639883858,-8.108522942871282,2.144,20.375156,Heavily Reddened
024459.82+004702.0,41.24927781556556,0.7839105865098311,1.927,20.408907,Heavily Reddened
024459.82+004702.0,41.24927781556556,0.7839105865098311,1.927,20.408907,Heavily Reddened
024947.41-050414.1,42.44757925623453,-5.070599514019012,2.185,19.799515,Heavily Reddened
025223.62-042627.8,43.09844780534994,-4.441070768807786,2.362900733947754,20.05411,Heavily Reddened
025513.07-004415.8,43.804482524004904,-0.7377355500122335,2.026,20.563145,Heavily Reddened
072343.46+391458.2,110.9311245411046,39.24952681572177,2.008837938308716,19.849428,Heavily Reddened
072923.20+243511.5,112.34667261506648,24.586528145371176,2.0501515865325928,20.04675,Heavily Reddened
074334.62+313051.2,115.89424990177528,31.514231947442113,2.422,19.438131,Heavily Reddened
074403.51+461401.9,116.014666446144,46.23386685280936,2.415,20.143234,Heavily Reddened
074528.09+455406.2,116.36704819033396,45.90174692254273,2.204,19.785845,Heavily Reddened
075105.59+275439.1,117.77331632177156,27.910865730753965,2.1346399784088135,20.02757,Heavily Reddened
075157.32+522309.1,117.98884481131066,52.385888751593846,2.025,20.430965,Heavily Reddened
075300.83+395455.7,118.25349650937336,39.915480177878166,2.335,20.901878,Heavily Reddened
075300.83+395455.7,118.25349650937336,39.915480177878166,2.335,20.901878,Heavily Reddened
075338.02+513800.4,118.4084205715396,51.63344707722758,1.9107062816619873,20.178833,Heavily Reddened
080349.35+403009.4,120.95565028274024,40.50263479820543,2.092,20.66598,Heavily Reddened
081224.35+150406.6,123.10148046730836,15.068514748577888,2.085,19.958927,Heavily Reddened
081817.68+101719.3,124.5736857014304,10.288709822256155,1.98,20.242165,Heavily Reddened
081823.61+345820.7,124.59838403887784,34.972424901767596,1.931668996810913,20.807785,Heavily Reddened
085857.92+155131.4,134.74137425457718,15.858738973066036,1.89,19.744165,Heavily Reddened
090358.13+330847.1,135.9922153660575,33.1464295750084,2.02,20.570318,Heavily Reddened
090817.50+464103.9,137.07295145614074,46.68444280935794,2.144,20.134752,Heavily Reddened
091050.22+043952.2,137.709269,4.664525,2.033458,19.382914,Heavily Reddened
091235.13+402426.7,138.14641157094724,40.407432993765184,2.237,19.765776,Heavily Reddened
092524.56+421729.6,141.352347,42.291575,1.893539,19.856066,Heavily Reddened
092524.56+421729.6,141.352347,42.291575,1.893539,19.856066,Heavily Reddened
092547.47+065538.9,141.44781259713082,6.9274781748256,2.172,19.926119,Heavily Reddened
093849.99+055520.8,144.708295,5.922454,1.998326,19.21918,Heavily Reddened
094213.37+412204.8,145.55573130210098,41.36802050913121,2.055,18.437393,Heavily Reddened
094404.37+551231.0,146.01821049162663,55.20862398002926,2.21,19.895454,Heavily Reddened
100123.67+333235.4,150.348625,33.543186,2.04487,19.497929,Heavily Reddened
100209.45+342416.9,150.5393828669228,34.40471110504306,1.943,18.386045,Heavily Reddened
100209.45+342416.9,150.5393828669228,34.40471110504306,1.943,18.386045,Heavily Reddened
100421.81+001912.2,151.09090951725742,0.320075236143879,2.37,20.953299,Heavily Reddened
100448.91+240704.1,151.2038237298275,24.117819896954888,2.21,20.629688,Heavily Reddened
101403.63+211446.9,153.51513217432532,21.246381399112707,2.305,20.895779,Heavily Reddened
103416.78+312418.3,158.5699238972779,31.4051023097627,2.303,20.570456,Heavily Reddened
104105.93+321519.7,160.2747247363019,32.25549366097602,1.975,19.518196,Heavily Reddened
104413.02+494956.3,161.05425186394518,49.83232337494132,1.963,20.235838,Heavily Reddened
104903.32+243154.6,162.2638655137897,24.531835316541738,2.403,20.41376,Heavily Reddened
105134.21+584600.8,162.89256644275383,58.76690359461136,2.09,19.744547,Heavily Reddened
105447.65+290808.2,163.69856335012688,29.135623534078395,2.34,20.135822,Heavily Reddened
105818.30+554443.4,164.57628759764413,55.74539311437475,1.99,20.82439,Heavily Reddened
105951.69+581803.0,164.965402098424,58.300845130119335,2.372,20.24495,Heavily Reddened
110511.15+530806.5,166.29647218976595,53.13516272413079,1.934,19.898722,Heavily Reddened
110648.26+601109.5,166.70109141094645,60.18598956952021,1.95,19.962584,Heavily Reddened
111035.61+501822.4,167.64840631003025,50.30624763896685,2.061,21.117825,Heavily Reddened
111119.08+301208.2,167.8295145141769,30.202295218907636,2.275,20.510365,Heavily Reddened
111231.51+542228.1,168.13130882958143,54.37447375084934,1.935,20.565313,Heavily Reddened
112341.56+005419.9,170.9231941010037,0.9055329190063188,2.161,19.918161,Heavily Reddened
112347.70+314818.4,170.94875049697646,31.80513749979845,2.145,20.17449,Heavily Reddened
112412.76+444018.7,171.05319834208194,44.671872083991474,2.236,19.709105,Heavily Reddened
113152.15+435318.3,172.96731227168442,43.888434080658605,2.14,19.381046,Heavily Reddened
113224.88+334044.7,173.103699,33.679097,1.913543,19.512474,Heavily Reddened
113938.49+481306.2,174.9103769494494,48.21841643470858,2.275,20.661205,Heavily Reddened
114401.01+101433.6,176.0042451818819,10.2426672311346,2.385,20.341288,Heavily Reddened
115501.21+235653.4,178.7550435780028,23.948178037605462,2.086,19.629429,Heavily Reddened
115648.16+570854.2,179.200685,57.148415,1.923674,19.126757,Heavily Reddened
120210.18+485134.9,180.5424501396083,48.85970853420787,1.971,20.718678,Heavily Reddened
121409.72+171626.5,183.54050379610993,17.27403933243769,1.93,19.433044,Heavily Reddened
121428.17+212748.8,183.61740615890068,21.463571831178637,2.15,19.844963,Heavily Reddened
121819.99+221236.5,184.58329525913703,22.21015652047037,2.163,19.9486,Heavily Reddened
121819.99+221236.5,184.58329525913703,22.21015652047037,2.163,19.9486,Heavily Reddened
122016.87+112628.1,185.0703119318286,11.441162355233988,1.898,18.12898,Heavily Reddened
124512.09+324648.2,191.30040715374577,32.78008012121987,1.9845073223114016,20.18952,Heavily Reddened
125316.41+521042.8,193.31838876058413,52.17856982994447,2.18,20.52884,Heavily Reddened
125340.87+475122.7,193.42032290993888,47.856315707215664,2.045,21.120985,Heavily Reddened
125831.40+522124.6,194.63086909658097,52.35684254763029,1.93,19.885424,Heavily Reddened
125831.40+522124.6,194.63086909658097,52.35684254763029,1.93,19.885424,Heavily Reddened
131419.96+105044.6,198.5831679392602,10.845732276651177,1.96,19.780148,Heavily Reddened
132411.31+551527.4,201.0471618893727,55.257636418395606,1.94,19.522701,Heavily Reddened
133206.23+011456.9,203.02596625194977,1.2491536472861948,2.065,20.561676,Heavily Reddened
133310.48+044457.4,203.2936681091336,4.749290429215098,2.315,20.391806,Heavily Reddened
135227.81+125731.8,208.11590465610277,12.958855280152603,1.991,20.588652,Heavily Reddened
140319.57+473246.3,210.8315706766968,47.54620243145108,2.08,20.300852,Heavily Reddened
140653.08+295304.9,211.72120132086525,29.88470473514127,1.896,19.818289,Heavily Reddened
140653.08+295304.9,211.72120132086525,29.88470473514127,1.896,19.818289,Heavily Reddened
140656.48+164015.2,211.73537282779108,16.670906937529264,2.419,19.688173,Heavily Reddened
141420.48+452046.7,213.5853451826702,45.34631426526314,1.936,19.091202,Heavily Reddened
141617.46+634546.1,214.07278819527875,63.76281032572293,2.148,19.925055,Heavily Reddened
142536.33+584210.0,216.4014131481033,58.702797654395845,2.195,20.594582,Heavily Reddened
142536.33+584210.0,216.4014131481033,58.702797654395845,2.195,20.594582,Heavily Reddened
142726.29+375726.0,216.85955602863612,37.95723653027448,1.88,19.788448,Heavily Reddened
142753.54+545834.0,216.97308542960408,54.97613737608857,2.291,20.477491,Heavily Reddened
142842.65+551840.4,217.17773898855089,55.31122602401227,1.917,20.679707,Heavily Reddened
142856.31+251442.5,217.23466300445097,25.24514528753622,2.054,20.039062,Heavily Reddened
143014.52+612016.0,217.56052682972543,61.33779881535444,2.07,19.825874,Heavily Reddened
143051.08+613647.5,217.71286454343183,61.61320615412957,2.06,20.609762,Heavily Reddened
143434.21+351009.4,218.642556458945,35.16928718592063,2.184,20.444092,Heavily Reddened
143434.21+351009.4,218.642556458945,35.16928718592063,2.184,20.444092,Heavily Reddened
143935.94+383214.3,219.8997544489559,38.53732161408609,1.994312524795532,20.601995,Heavily Reddened
144126.58+143255.1,220.36076183277595,14.548648736697334,2.447,20.06022,Heavily Reddened
144800.73+172449.0,222.0030471262645,17.41361585402545,1.886,20.554237,Heavily Reddened
145021.70+115503.7,222.59043517510983,11.917721279667395,2.1,20.565317,Heavily Reddened
145329.17+091146.8,223.3715549916015,9.196338849630404,2.327,20.511055,Heavily Reddened
150136.28+081037.2,225.4011768475941,8.17700793556478,2.114,19.89834,Heavily Reddened
150905.58+262456.6,227.273287,26.415744,1.8829,20.079527,Heavily Reddened
151242.37+251911.8,228.17656713175623,25.319949413959257,2.089,20.21132,Heavily Reddened
151716.97+125342.5,229.3207118512097,12.895158854974545,2.004,20.307068,Heavily Reddened
151800.17+591923.1,229.5007157846677,59.32309803951558,1.904,20.312794,Heavily Reddened
153005.44+174725.9,232.5226681160103,17.79055014442954,2.105,19.7365,Heavily Reddened
154034.08+185709.6,235.14203273806925,18.952693399294688,2.028,20.931345,Heavily Reddened
155130.18+542703.9,237.87577556885333,54.451109954870525,2.447,20.221975,Heavily Reddened
155400.55+550617.6,238.50231371344552,55.10491438109012,2.03616714477539,20.1757,Heavily Reddened
155530.72+572248.4,238.87801324412425,57.38011369875194,2.08,20.773035,Heavily Reddened
155626.90+103457.3,239.112122,10.582604,1.903,19.453085,Heavily Reddened
160132.70+141515.0,240.38625780466677,14.254189616481302,2.36,19.586874,Heavily Reddened
160221.65+493732.5,240.59021728209993,49.62570176046478,1.9197193384170532,20.697092,Heavily Reddened
160343.18+244836.5,240.92991897734856,24.8101389877019,2.255,19.676258,Heavily Reddened
161953.24+351321.8,244.97183699986567,35.222736199623064,1.92,19.179169,Heavily Reddened
171123.03+311613.8,257.845961,31.2705,2.041262,19.332186,Heavily Reddened
172737.12+342028.7,261.90468154835196,34.341332537811475,2.152669906616211,20.825409,Heavily Reddened
172941.48+343220.1,262.4228346795418,34.53894047011619,2.1338448524475098,20.48406,Heavily Reddened
172941.48+343220.1,262.4228346795418,34.53894047011619,2.1338448524475098,20.48406,Heavily Reddened
212016.65-004351.4,320.06940497559447,-0.7309682680757021,2.053999900817871,20.40377,Heavily Reddened
212856.34+035658.3,322.2347780980714,3.949551346691501,2.0714051723480225,20.092402,Heavily Reddened
212856.34+035658.3,322.2347780980714,3.949551346691501,2.0714051723480225,20.092402,Heavily Reddened
214348.87-012621.4,325.9536429430814,-1.4392968534361956,1.944606065750122,20.975483,Heavily Reddened
215036.70+272457.3,327.6529360404578,27.415942543172154,1.9973320960998535,20.677305,Heavily Reddened
215304.83+031354.2,328.2701319247262,3.231745989448697,2.148,19.864567,Heavily Reddened
215524.36+050523.3,328.85153610921094,5.089824651360406,2.2095983028411865,20.380379,Heavily Reddened
220135.22+292325.0,330.3967842449303,29.390295446890647,1.999396562576294,20.175074,Heavily Reddened
220203.53+303712.0,330.5147346541072,30.620004877844945,1.91,20.286089,Heavily Reddened
220203.53+303712.0,330.5147346541072,30.620004877844945,1.91,20.286089,Heavily Reddened
220256.51+263521.0,330.7354694840206,26.589171569428785,2.150614023208618,20.473515,Heavily Reddened
220627.60+002955.6,331.61500297992035,0.4987925790319245,2.23,20.335888,Heavily Reddened
220627.60+002955.6,331.61500297992035,0.4987925790319245,2.23,20.335888,Heavily Reddened
220742.22+233238.4,331.9259368986784,23.544019271706073,2.08,20.548187,Heavily Reddened
220920.36+030436.0,332.3348344655972,3.076680969191819,2.303396463394165,19.915316,Heavily Reddened
223532.91+302501.3,338.88713784823557,30.41704572384425,1.982,19.42801,Heavily Reddened
225257.63-084141.3,343.240136,-8.694813,2.171229,19.523869,Heavily Reddened
225523.38+253628.5,343.84745622458763,25.607937208818303,2.103,20.107597,Heavily Reddened
225924.50+180522.6,344.8521030291779,18.08962639515148,1.96,20.70707,Heavily Reddened
230011.67+330524.2,345.04865492608184,33.09006209403326,1.99,20.254738,Heavily Reddened
230721.54+142356.7,346.8397840743982,14.399085794430768,2.179,20.599403,Heavily Reddened
233408.24+295034.2,353.5343521537959,29.842835795298196,2.277,19.69993,Heavily Reddened
233408.24+295034.2,353.5343521537959,29.842835795298196,2.277,19.69993,Heavily Reddened
233417.30+314803.3,353.5720847808383,31.80092794539676,1.8951534032821655,20.023846,Heavily Reddened
233933.21+280329.3,354.88838805939815,28.058150855490716,2.295,21.157597,Heavily Reddened
234007.83+235801.8,355.03266590367247,23.967171423738197,2.08,19.690714,Heavily Reddened
235714.17+201103.0,359.3090756049059,20.184194052838137,2.137,20.109543,Heavily Reddened
003856.96+043617.5,9.737365179865272,4.604887053909054,2.397,19.862587,Moderately Reddened
004710.48+163106.5,11.793674131104638,16.51848701608449,2.165292739868164,18.609842,Moderately Reddened
004710.48+163106.5,11.793674131104638,16.51848701608449,2.165292739868164,18.609842,Moderately Reddened
005657.64+313340.4,14.240189777166847,31.561229482949248,2.3010001182556152,19.144016,Moderately Reddened
012303.81+250448.1,20.76590439898712,25.080035920007074,2.255575895309448,19.041372,Moderately Reddened
012303.81+250448.1,20.76590439898712,25.080035920007074,2.255575895309448,19.041372,Moderately Reddened
013203.71+044619.9,23.01547452933312,4.772218120476653,1.9462565183639529,18.325418,Moderately Reddened
013417.81-005036.2,23.574230053087888,-0.8433941574508237,2.254,18.403357,Moderately Reddened
015103.80+031915.5,27.765848066065757,3.320994699992035,2.2327747344970703,19.129696,Moderately Reddened
